Input,Time
1464,25.71
1465,23.259
1466,25.302
1467,22.278
1468,22.239
1469,26.301
1470,26.858
1471,32.697
1472,27.672
1473,23.978
1474,24.859
1475,24.476
1476,26.18
1477,23.745
1478,26.266
1479,24.125
1480,28.492
1481,23.987
1482,27.797
1483,30.204
1484,29.859
1485,31.221
1486,31.629
1487,34.87
1488,28.262
1489,28.326
1490,26.508
1491,27.235
1492,28.347
1493,25.185
1494,27.03
1495,24.377
1496,28.199
1497,24.914
1498,25.62
1499,23.898
1500,26.896
1501,24.639
1502,26.184
1503,26.534
1504,24.328
1505,26.269
1506,25.101
1507,25.914
1508,23.631
1509,25.603
1510,23.917
1511,26.243
1512,23.478
1513,23.986
1514,25.003
1515,23.777
1516,25.969
1517,24.009
1518,25.608
1519,22.54
1520,23.685
1521,25.737
1522,23.877
1523,25.686
1524,23.401
1525,25.688
1526,23.541
1527,24.732
1528,23.432
1529,25.447
1530,24.136
1531,26.201
1532,25.119
1533,26.097
1534,24.287
1535,30.302
1536,25.13
1537,24.793
1538,23.897
1539,24.977
1540,23.12
1541,26.025
1542,23.765
1543,25.892
1544,24.053
1545,24.986
1546,23.452
1547,25.904
1548,23.227
1549,25.586
1550,23.569
1551,25.283
1552,24.56
1553,38.691
1554,34.524
1555,28.472
1556,27.065
1557,26.423
1558,27.723
1559,26.144
1560,27.214
1561,25.619
1562,27.078
1563,25.665
1564,26.914
1565,27.201
1566,32.401
1567,38.98
1568,37.074
1569,36.93
1570,32.576
1571,27.598
1572,26.568
1573,28.13
1574,28.035
1575,26.684
1576,27.454
1577,26.527
1578,27.727
1579,26.968
1580,25.643
1581,26.883
1582,27.065
1583,24.581
1584,27.108
1585,24.722
1586,25.913
1587,24.856
1588,27.442
1589,25.019
1590,26.833
1591,27.089
1592,26.5
1593,26.31
1594,24.904
1595,27.324
1596,24.976
1597,28.788
1598,28.346
1599,24.849
1600,27.247
1601,24.743
1602,26.67
1603,25.261
1604,26.534
1605,32.737
1606,27.59
1607,27.856
1608,26.975
1609,27.913
1610,27.517
1611,26.511
1612,28.104
1613,28.092
1614,27.684
1615,28.271
1616,25.807
1617,28.424
1618,28.476
1619,26.122
1620,27.747
1621,28.185
1622,26.27
1623,26.697
1624,28.254
1625,26.817
1626,28.178
1627,30.955
1628,29.004
1629,27.145
1630,33.73
1631,38.903
1632,37.026
1633,31.029
1634,29.547
1635,30.231
1636,28.894
1637,29.351
1638,29.381
1639,28.836
1640,27.945
1641,27.663
1642,28.215
1643,31.264
1644,34.298
1645,43.348
1646,34.692
1647,33.16
1648,29.335
1649,29.166
1650,28.134
1651,28.128
1652,28.673
1653,27.001
1654,27.883
1655,30.451
1656,28.065
1657,28.399
1658,26.596
1659,28.097
1660,28.642
1661,26.758
1662,28.808
1663,27.996
1664,26.707
1665,27.278
1666,28.484
1667,27.238
1668,27.63
1669,28.278
1670,26.92
1671,27.564
1672,27.967
1673,26.301
1674,27.299
1675,28.011
1676,25.671
1677,26.844
1678,28.144
1679,26.114
1680,28.433
1681,28.091
1682,28.177
1683,29.364
1684,27.401
1685,26.769
1686,29.011
1687,26.291
1688,28.375
1689,27.616
1690,27.37
1691,27.728
1692,28.836
1693,29.847
1694,30.095
1695,27.066
1696,29.062
1697,29.375
1698,28.926
1699,27.24
1700,29.794
1701,28.99
1702,28.447
1703,27.82
1704,28.817
1705,29.19
1706,28.655
1707,35.595
1708,41.223
1709,35.163
1710,30.681
1711,29.209
1712,31.156
1713,30.199
1714,28.171
1715,28.268
1716,29.299
1717,30.049
1718,31.913
1719,31.427
1720,29.732
1721,37.83
1722,39.092
1723,34.214
1724,30.961
1725,30.997
1726,32.88
1727,30.148
1728,29.437
1729,29.928
1730,28.562
1731,28.424
1732,29.54
1733,30.514
1734,28.73
1735,29.207
1736,28.389
1737,26.07
1738,25.895
1739,26.675
1740,26.291
1741,23.034
1742,24.428
1743,24.633
1744,25.248
1745,25.457
1746,22.405
1747,22.176
1748,22.436
1749,23.74
1750,24.382
1751,24.878
1752,23.989
1753,26.973
1754,24.381
1755,25.251
1756,25.482
1757,23.333
1758,22.916
1759,25.334
1760,22.888
1761,22.36
1762,24.024
1763,24.074
1764,24.963
1765,24.925
1766,27.533
1767,34.99
1768,27.098
1769,26.885
1770,27.955
1771,27.892
1772,25.3
1773,24.901
1774,25.873
1775,26.436
1776,28.124
1777,24.773
1778,22.552
1779,24.245
1780,23.123
1781,24.728
1782,23.975
1783,25.18
1784,25.241
1785,25.003
1786,25.804
1787,26.61
1788,24.618
1789,26.79
1790,26.461
1791,27.707
1792,27.852
1793,27.264
1794,28.893
1795,25.416
1796,25.505
1797,26.796
1798,25.711
1799,25.087
1800,25.358
1801,25.926
1802,27.244
1803,24.459
1804,26.667
1805,26.697
1806,26.254
1807,25.593
1808,26.256
1809,28.461
1810,26.414
1811,26.353
1812,25.746
1813,26.863
1814,26.156
1815,28.108
1816,27.694
1817,30.556
1818,27.91
1819,27.429
1820,25.521
1821,26.603
1822,24.83
1823,25.783
1824,24.154
1825,27.793
1826,27.807
1827,27.035
1828,28.543
1829,25.173
1830,25.109
1831,24.885
1832,37.776
1833,29.245
1834,26.403
1835,25.941
1836,25.04
1837,24.755
1838,25.321
1839,26.046
1840,25.375
1841,25.165
1842,26.491
1843,24.405
1844,24.911
1845,25.828
1846,25.668
1847,25.55
1848,35.368
